,name,tl_x,tl_y,br_x,br_y,type,center,side,board,offset_x,offset_y,time
320,5Wi9yM,190.10,440.24,194.53,442.43,0,0,0,0,0,0,0.09701699999999999
321,ePpYcF,191.42,262.89,198.39,264.79,0,0,0,0,0,0,0.13243
322,SLFaTY,142.90,326.12,146.22,329.49,0,0,0,0,0,0,0.111884
323,uniWYN,0.07,380.44,1.71,391.90,0,0,0,0,0,0,0.187944
324,55CJOm,40.28,60.88,44.55,74.53,0,0,0,0,0,0,0.582855
325,QCZr3z,50.83,300.38,56.09,303.08,0,0,0,0,0,0,0.14202
326,VxZ2Vd,100.31,400.89,102.18,404.51,0,0,0,0,0,0,0.067694
327,t3jgFc,130.73,210.46,132.15,212.28,0,0,0,0,0,0,0.025844
328,4VnYwt,184.70,276.59,186.94,285.95,0,0,0,0,0,0,0.209664
329,VFo23y,96.18,217.50,98.31,223.91,0,0,0,0,0,0,0.136533
330,jau5t5,150.40,390.31,158.84,395.12,0,0,1,0,0,0,0.40596399999999994
331,Gj0pSy,155.33,337.01,166.84,339.32,0,0,0,0,0,0,0.26588100000000003
332,qe1aHM,90.88,122.34,94.61,126.65,0,0,0,0,0,0,0.160763
333,kdEORB,205.51,276.44,206.60,278.10,0,0,0,0,0,0,0.018094000000000002
334,Ss0iXJ,137.11,295.87,151.13,305.49,0,0,0,0,0,0,1.348724
335,oZqI6s,215.68,284.79,217.88,288.17,0,0,0,0,0,0,0.07436
336,Fa9MTl,222.41,289.08,230.91,290.35,0,0,0,0,0,0,0.10795
337,ts8km8,179.96,261.20,181.19,262.26,0,0,0,0,0,0,0.013038000000000001
338,0PPiOy,212.91,122.74,225.23,123.84,0,0,0,0,0,0,0.13552
339,aPeCde,146.17,402.91,147.21,405.95,0,0,0,0,0,0,0.031616
340,ne07Ys,60.10,190.14,74.53,199.61,0,0,0,0,0,0,1.366521
341,C8BBOE,136.74,456.00,138.68,464.58,0,0,0,0,0,0,0.166452
342,9a3f07,138.42,348.75,139.46,350.99,0,0,0,0,0,0,0.023296
343,99Encr,175.78,150.40,184.00,151.81,0,0,0,0,0,0,0.11590199999999999
344,T9a5vX,150.44,330.25,154.83,335.32,0,0,0,0,0,0,0.22257300000000002
345,2NnpzD,106.79,438.49,113.42,442.77,0,0,0,0,0,0,0.283764
346,3xwU0L,140.05,210.46,143.62,212.19,0,0,0,0,0,0,0.061760999999999996
347,5MAr0b,0.05,110.48,5.22,117.38,0,0,0,0,0,0,0.35673
348,hyN8td,140.07,360.13,147.09,373.38,0,0,0,0,0,0,0.93015
349,MvvvTj,149.44,422.29,157.10,427.13,0,1,0,0,0,0,0.37074399999999996
350,TPnayK,103.30,230.48,108.59,235.34,0,0,0,0,0,0,0.25709400000000004
351,89CWNm,146.74,384.29,148.26,391.49,0,0,0,0,0,0,0.10944000000000001
352,VsXNzh,140.21,319.87,144.02,321.04,0,0,0,0,0,0,0.044577
353,9Etkwz,194.56,287.45,195.72,291.48,0,0,0,0,0,0,0.046748000000000005
354,5c5AkM,164.67,172.41,167.74,182.32,0,0,0,0,0,0,0.304237
355,vzwBoH,176.82,294.72,181.32,303.50,0,0,0,0,0,0,0.3951
356,OhZ1KH,110.89,350.74,115.78,352.54,0,0,0,0,0,0,0.08802
357,9VxZQs,30.42,260.58,39.17,261.60,0,0,0,0,0,0,0.08925000000000001
358,dWSaVD,69.47,126.95,74.73,127.96,0,0,0,0,0,0,0.053126
359,v8xDWs,160.80,140.78,167.62,141.79,0,0,0,0,0,0,0.068882
360,Moa8iv,10.38,350.36,13.34,353.01,0,0,0,0,0,0,0.07844
361,iDX6TP,180.69,304.67,191.06,305.77,0,0,0,0,0,0,0.11407
362,xHfhxh,182.99,0.00,188.74,2.42,0,0,0,0,0,0,0.13915
363,BBbJVR,160.65,30.63,162.85,44.82,0,0,0,0,0,0,0.31218
364,U4Rf7M,180.47,430.38,182.72,440.75,0,0,0,0,0,0,0.233325
365,ClS0aa,51.23,424.75,54.47,432.30,0,0,0,0,0,0,0.24462
366,7gAP2n,80.92,440.30,83.64,443.99,0,0,0,0,0,0,0.10036800000000001
367,sdcgMi,210.83,30.66,223.79,34.49,0,0,0,0,0,0,0.49636800000000003
368,4eP0yU,10.59,430.49,22.35,431.56,0,0,0,0,0,0,0.125832
369,Vpcatp,220.08,140.81,221.69,150.77,0,0,0,0,0,0,0.16035600000000003
370,PD0CD2,10.50,230.34,11.60,233.77,0,0,0,0,0,0,0.03773000000000001
371,BuLhDm,190.63,430.21,200.33,433.32,0,0,0,0,0,0,0.30167
372,Jk6EJk,208.34,109.83,210.03,111.19,0,0,0,0,0,0,0.022984
373,3kmAem,139.50,418.87,141.14,422.10,0,0,0,0,0,0,0.05297199999999999
374,u40KY1,72.13,102.82,75.90,110.81,0,0,0,0,0,0,0.301223
375,V60FXh,160.73,220.90,161.73,228.75,0,0,0,0,0,0,0.0785
376,hysPh6,60.76,340.94,67.48,343.83,0,0,0,0,0,0,0.194208
377,GN97ZD,100.59,380.41,107.40,381.41,0,0,0,0,0,0,0.0681
378,EhzsRc,197.00,278.06,198.07,289.98,0,0,0,0,0,0,0.127544
379,QllmZs,222.41,151.37,234.20,154.77,0,0,0,0,0,0,0.40086
380,GXWbpt,110.32,300.46,119.93,301.68,0,0,0,0,0,0,0.117242
381,93nnsD,110.54,100.46,111.60,108.21,0,0,0,0,0,0,0.08215
382,6cCn1r,0.37,400.84,4.63,414.68,0,0,0,0,0,0,0.589584
383,WzZmqX,70.94,92.06,71.94,93.74,0,0,0,0,0,0,0.0168
384,i9i9ZP,80.23,200.07,93.85,201.84,0,0,0,0,0,0,0.24107399999999998
385,bi5Qaj,163.48,157.62,164.98,158.70,0,0,0,0,0,0,0.016200000000000003
386,udzHnY,163.47,209.52,164.68,216.39,0,0,0,0,0,0,0.08312699999999999
387,m7Q3Gm,120.25,230.56,123.93,237.73,0,0,0,0,0,0,0.263856
388,YR9X1D,94.25,296.35,106.07,305.16,0,0,0,0,0,0,1.041342
389,3y2UrK,200.99,266.53,206.29,268.29,0,0,0,0,0,0,0.09327999999999999
390,6SIrr0,190.59,200.90,195.68,213.93,0,0,0,0,0,0,0.663227
391,kb3ktv,10.41,140.52,12.82,146.30,0,0,0,0,0,0,0.13929800000000003
392,v63rrw,86.04,361.66,88.16,368.53,0,0,0,0,0,0,0.145644
393,l4jR4d,30.56,40.47,41.04,46.01,0,0,0,0,0,0,0.580592
394,ORFWhF,20.43,40.85,23.34,41.88,0,0,0,0,0,0,0.029973
395,WoGCzY,60.60,240.76,73.59,251.98,0,0,0,0,0,0,1.457478
396,OAsQ3A,97.77,365.92,103.45,366.96,0,0,0,0,0,0,0.05907199999999999
397,go2m72,120.80,350.07,134.47,356.99,0,0,0,0,0,0,0.945964
398,6suC8o,50.45,360.22,58.67,361.29,0,0,0,0,0,0,0.087954
399,w2cjGk,191.22,91.13,193.83,92.15,0,0,0,0,0,0,0.026622
400,kl08IB,192.45,276.10,195.09,279.55,0,0,0,0,0,0,0.09108000000000001
401,wJKPyG,115.98,456.00,118.39,462.02,0,0,0,0,0,0,0.14508200000000002
402,Rupa7Z,150.43,370.48,153.46,380.59,0,0,0,0,0,0,0.30633299999999997
403,lKbu4p,10.14,240.74,14.66,241.74,0,0,0,0,0,0,0.0452
404,FFvCuu,67.20,132.51,68.46,134.68,0,0,0,0,0,0,0.027341999999999998
405,8myfk1,210.58,340.15,213.18,344.33,0,0,0,0,0,0,0.10868
406,jVcHB1,152.08,405.99,155.79,407.12,0,0,0,0,0,0,0.041922999999999995
407,w7LaYt,40.90,80.48,43.38,89.37,0,0,0,0,0,0,0.220472
408,e4Hgsf,151.32,238.41,154.99,239.48,0,0,0,0,0,0,0.039269000000000005
409,Cic87z,100.24,280.40,103.15,282.33,0,0,0,0,0,0,0.056163
410,HrTOPh,36.24,367.83,38.89,371.25,0,0,0,0,0,0,0.09062999999999999
411,g3neu0,161.64,375.66,171.94,385.38,0,0,0,0,0,0,1.00116
412,eplyjT,120.84,370.93,121.97,382.33,0,0,0,0,0,0,0.12882
413,P46dBn,120.92,450.46,121.97,451.62,0,0,0,0,0,0,0.01218
414,5XFsT5,0.12,270.12,8.73,271.30,0,0,0,0,0,0,0.101598
415,Lub7MC,200.41,390.31,202.72,393.60,0,0,0,0,0,0,0.075999
416,I9JusC,80.89,330.80,84.68,333.58,0,0,0,0,0,0,0.105362
417,lq1cIn,89.65,290.91,95.31,293.82,0,0,0,0,0,0,0.16470600000000002
418,PfsjDy,160.54,240.19,162.68,241.30,0,0,0,0,0,0,0.023754000000000004
419,Yv0IbE,170.07,110.54,172.09,113.99,0,0,0,0,0,0,0.06969
420,mEGHqX,190.34,60.29,191.34,68.30,0,0,0,0,0,0,0.0801
421,SCGPLM,183.16,318.89,186.49,322.68,0,0,0,0,0,0,0.126207
422,HR99I6,136.77,358.40,137.79,362.30,0,0,0,0,0,0,0.039779999999999996
423,XWtp3F,211.19,15.27,212.19,17.33,0,0,0,0,0,0,0.0206
424,loByi3,100.24,290.84,107.56,296.14,0,0,0,0,0,0,0.38795999999999997
425,2eZ0RY,180.54,320.86,182.54,322.75,0,0,0,0,0,0,0.0378
426,ND9OwL,155.40,231.64,164.01,234.40,0,0,0,0,0,0,0.23763599999999996
427,8V71a1,180.53,314.69,181.59,319.59,0,0,0,0,0,0,0.05194000000000001
428,PoVQqi,60.28,0.75,61.51,10.99,0,0,0,0,0,0,0.125952
429,OjQaBD,150.47,170.40,153.95,172.16,0,0,0,0,0,0,0.061248
430,ZTbHqF,140.60,40.28,141.83,42.42,0,0,0,0,0,0,0.026322
431,PwB7V8,222.41,324.65,231.15,326.09,0,0,0,0,0,0,0.125856
432,lDrGpd,155.29,282.58,156.33,283.74,0,0,0,0,0,0,0.012063999999999998
433,napimD,94.66,439.60,98.25,440.67,0,0,0,0,0,0,0.038413
434,jHQcPB,120.10,140.22,127.59,150.36,0,0,0,0,0,0,0.7594860000000001
435,y3FlGK,60.44,20.15,68.29,31.86,0,0,0,0,0,0,0.919235
436,PqUlt6,206.38,91.93,209.95,93.22,0,0,0,0,0,0,0.046053
437,cB1K5o,134.31,314.22,135.41,322.16,0,0,0,0,0,0,0.08734000000000001
438,Bpt51I,20.60,200.44,29.95,202.34,0,0,0,0,0,0,0.17764999999999997
439,2vMjqX,70.56,220.88,80.06,223.29,0,0,0,0,0,0,0.22895000000000004
440,nNIPns,60.07,200.35,66.80,211.38,0,0,0,0,0,0,0.742319
441,UL6PWB,159.55,282.94,161.12,289.53,0,0,0,0,0,0,0.103463
442,EPBRAj,165.03,54.87,173.83,57.45,0,0,0,0,0,0,0.22704000000000005
443,4wvwKC,170.41,140.12,178.28,149.74,0,0,0,0,0,0,0.7570939999999999
444,AuthLs,165.35,445.00,178.78,446.04,0,0,0,0,0,0,0.139672
445,63vXOR,66.55,402.26,73.72,403.49,0,0,0,0,0,0,0.088191
446,2AZwrg,159.50,247.72,171.13,249.07,0,0,0,0,0,0,0.157005
447,qhWVet,203.72,263.01,204.89,264.92,0,0,0,0,0,0,0.022346999999999995
448,6DSxSz,194.17,322.24,195.39,323.24,0,0,0,0,0,0,0.012199999999999999
449,Jn5UGy,20.42,320.55,24.44,323.74,0,0,0,0,0,0,0.128238
450,mMQbZk,50.67,250.73,52.13,251.90,0,0,0,0,0,0,0.017082
451,Rf8Ejm,82.77,319.79,88.56,322.86,0,0,0,0,0,0,0.17775299999999997
452,DrPwmP,141.89,421.52,145.32,423.46,0,0,0,0,0,0,0.066542
453,mg3jWx,192.39,308.89,193.94,312.11,0,0,0,0,0,0,0.04991
454,znmy8t,95.55,305.52,98.32,311.41,0,0,0,0,0,0,0.163153
455,8htyGy,162.70,263.22,164.84,269.24,0,0,0,0,0,0,0.128828
456,zYuQgO,57.32,125.53,58.46,126.54,0,0,0,0,0,0,0.011514
457,HCjOoK,140.67,260.06,143.34,262.43,0,0,0,0,0,0,0.063279
458,L2bodf,100.17,120.59,103.10,122.87,0,0,0,0,0,0,0.066804
459,6Zxcs6,140.78,240.52,151.04,241.53,0,0,0,0,0,0,0.10362600000000001
460,uZLAQx,220.83,74.74,222.33,76.78,0,0,0,0,0,0,0.030600000000000002
461,aQZVRO,80.31,210.46,82.10,221.85,0,0,0,0,0,0,0.203881
462,3iSTfR,76.82,74.33,80.60,80.09,0,0,0,0,0,0,0.21772799999999998
463,dnG1Dk,54.17,126.75,66.23,128.37,0,0,0,0,0,0,0.19537200000000002
464,Eg5Esy,52.62,396.48,54.29,397.62,0,0,0,0,0,0,0.019037999999999996
465,U7M574,170.37,10.23,182.32,19.27,0,0,0,0,0,0,1.0802799999999997
466,yvSoAy,68.56,389.78,72.00,392.03,0,0,0,0,0,0,0.0774
467,AFZL5S,117.36,330.66,119.44,342.35,0,0,0,0,0,0,0.243152
468,xb8sH1,151.08,398.26,153.29,401.96,0,0,0,0,0,0,0.08177
469,6fH4HC,131.20,300.27,132.86,302.31,0,0,0,0,0,0,0.033864
470,9ETUJw,133.26,296.29,134.26,298.57,0,0,0,0,0,0,0.022799999999999997
471,0X2VX5,50.75,220.65,54.16,232.79,0,0,0,0,0,0,0.41397400000000006
472,0vpMSV,169.00,276.24,170.56,277.76,0,0,0,0,0,0,0.023712
473,ReSV84,60.71,50.29,61.74,63.53,0,0,0,0,0,0,0.136372
474,iRFk5u,151.32,245.37,152.79,251.15,0,0,0,0,0,0,0.08496600000000001
475,UDOX84,189.76,294.86,195.00,303.46,0,0,0,0,0,0,0.45064
476,tPC7ax,74.14,390.15,75.14,391.51,0,0,0,0,0,0,0.013600000000000001
477,ms8I4d,121.76,347.33,131.62,349.39,0,0,0,0,0,0,0.203116
478,2jW9Og,218.85,257.15,232.84,264.60,0,0,0,0,0,0,1.0422550000000002
479,kcKjaN,10.59,450.24,11.67,453.11,0,0,0,0,0,0,0.030996000000000003
480,izQttw,139.27,428.91,144.32,430.12,0,0,0,0,0,0,0.061105
481,hxEgpY,168.46,313.94,170.13,314.95,0,0,0,0,0,0,0.016867
482,ixFBm3,217.64,227.28,218.87,229.92,0,0,0,0,0,0,0.032472
483,EriuO0,114.59,264.98,115.84,266.00,0,0,0,0,0,0,0.01275
484,5Rcmti,30.15,160.10,35.25,163.13,0,0,0,0,0,0,0.15452999999999997
485,IEB5JZ,120.77,130.37,126.38,135.44,0,0,0,0,0,0,0.28442700000000004
486,HwTt1Q,195.54,311.44,197.06,312.87,0,0,0,0,0,0,0.021736
487,VRH6Pu,200.58,40.68,201.66,42.74,0,0,0,0,0,0,0.022248
488,GjSyQR,180.38,190.80,187.21,204.06,0,0,0,0,0,0,0.905658
489,XM8EUx,154.76,160.53,156.90,168.91,0,0,0,0,0,0,0.17933200000000002
490,7rSmDH,190.65,160.70,192.16,173.73,0,0,0,0,0,0,0.196753
491,Fh9x2K,20.69,230.87,21.70,243.05,0,0,0,0,0,0,0.123018
492,FKqYIa,164.65,234.75,176.72,236.65,0,0,0,0,0,0,0.22933
493,VSQfrs,206.46,324.01,215.52,325.01,0,0,0,0,0,0,0.0906
494,U3SE92,137.94,214.95,147.08,216.76,0,0,0,0,0,0,0.16543400000000003
495,r2scpx,118.00,398.92,119.40,399.94,0,0,0,0,0,0,0.01428
496,FaCEts,110.91,160.86,116.28,168.19,0,0,0,0,0,0,0.393621
497,FE6R6o,30.79,450.89,31.85,458.64,0,0,0,0,0,0,0.08215
498,19WFbG,203.46,115.00,212.95,121.83,0,0,0,0,0,0,0.6481669999999999
499,8BdidX,163.27,238.87,173.92,243.69,0,0,0,0,0,0,0.5133300000000001
500,Ja9dgZ,157.96,375.10,159.28,389.93,0,0,0,0,0,0,0.195756
501,O49rsR,144.98,309.95,149.27,321.07,0,0,0,0,0,0,0.47704799999999997
502,5yrR3f,100.57,20.24,107.32,23.37,0,0,0,0,0,0,0.211275
503,WL96Eg,40.58,20.16,51.37,22.01,0,0,0,0,0,0,0.19961500000000001
504,Lmg7uH,89.76,153.64,97.66,154.67,0,0,0,0,0,0,0.08137
505,qdbDZP,148.55,39.44,160.64,48.14,0,0,0,0,0,0,1.0518299999999998
506,gFWptS,0.13,330.18,4.80,334.75,0,0,0,0,0,0,0.21341900000000003
507,bE7ozS,63.84,383.97,67.81,388.55,0,0,0,0,0,0,0.18182600000000002
508,MtHc3x,166.96,155.75,169.32,157.22,0,0,0,0,0,0,0.034692
509,RSMqrI,42.05,386.37,48.10,390.26,0,0,0,0,0,0,0.23534500000000003
510,wagQuL,40.80,140.87,41.86,141.92,0,0,0,0,0,0,0.011130000000000003
511,fPRNnH,47.86,106.99,51.35,109.65,0,0,0,0,0,0,0.092834
512,2dygUP,196.67,72.32,200.59,73.33,0,0,0,0,0,0,0.039592
513,KNwy4Z,150.21,427.66,151.53,435.59,0,0,0,0,0,0,0.104676
514,545Sr2,129.48,412.70,130.98,414.83,0,0,0,0,0,0,0.03195
515,pH11kJ,200.81,190.28,202.56,199.98,0,0,0,0,0,0,0.16974999999999998
516,fsfO8X,130.44,460.63,131.44,463.62,0,0,0,0,0,0,0.029900000000000003
517,rKxV4i,50.61,180.35,52.21,181.89,0,0,0,0,0,0,0.024640000000000006
518,FLaOZL,60.32,140.61,63.32,155.19,0,0,0,0,0,0,0.4374
